ID,Temp_Max_Avg_VEG,Temp_Min_Avg_VEG,Temp_Avg_VEG,Diurnal_Range_Avg_VEG,Sol_Ener_Accu_VEG,Temp_Max_34_Freq_VEG,Rain_Accu_VEG,Rain_10_Freq_VEG,Temp_Min_15_Freq_VEG,Temp_Max_Avg_REP,Temp_Min_Avg_REP,Temp_Avg_REP,Diurnal_Range_Avg_REP,Sol_Ener_Accu_REP,Temp_Max_34_Freq_REP,Rain_Accu_REP,Rain_10_Freq_REP,Temp_Min_15_Freq_REP,Temp_Max_Avg_LLEN,Temp_Min_Avg_LLEN,Temp_Avg_LLEN,Diurnal_Range_Avg_LLEN,Sol_Ener_Accu_LLEN,Temp_Max_34_Freq_LLEN,Rain_Accu_LLEN,Rain_10_Freq_LLEN,Temp_Min_15_Freq_LLEN,VARIEDAD,RENDIMIENTO_HA
RC23_2011_91,31.49079644,24.21824504,27.85452074,7.272551402,17324.66509,0.086956522,279.1,0.173913043,0,32.78153291,23.82727273,28.30440282,8.954260187,20577.98522,0.159090909,147.2,0.068181818,0,32.01621622,24.20540541,28.11081081,7.810810811,15977.22613,0.081081081,76.1,0.081081081,0,F473 + F733,4500
RC23_2011_95,31.78644862,24.28781026,28.03712944,7.498638358,18225.65464,0.086956522,206.1,0.130434783,0,32.63607837,23.72272727,28.17940282,8.913351096,20040.52302,0.159090909,198.9,0.113636364,0,32.14054054,24.37297297,28.25675676,7.767567568,15843.10824,0.081081081,30.1,0.027027027,0,F473 + F733,6000
RC23_2011_96,31.92557905,24.244332,28.08495552,7.681247054,18874.54229,0.086956522,179.3,0.108695652,0,32.5633511,23.74545455,28.15440282,8.817896551,20129.813,0.159090909,198.9,0.113636364,0,32.14594595,24.43243243,28.28918919,7.713513514,15451.23504,0.081081081,39.1,0.027027027,0,F473 + F733,5000
RC23_2011_125,30.79565217,24.03913043,27.4173913,6.756521739,16249.81188,0,398.5,0.260869565,0,31.53583264,24.20998345,27.87290805,7.325849193,16772.25625,0.090909091,247.8,0.159090909,0,32.70776887,23.85945946,28.28361417,8.848309412,17334.08968,0.162162162,121.8,0.054054054,0,F733,4800
RC23_2011_75,30.19137342,23.80869565,27.00003454,6.38267777,14696.2677,0,549.7,0.347826087,0,32.79002062,24.24180163,28.51591113,8.548218984,19698.32983,0.181818182,105.3,0.022727273,0,32.34594595,23.77837838,28.06216216,8.567567568,17121.50713,0.081081081,95.2,0.108108108,0,F733,4440
RC23_2011_74,30.19137342,23.80869565,27.00003454,6.38267777,14696.2677,0,549.7,0.347826087,0,32.79002062,24.24180163,28.51591113,8.548218984,19698.32983,0.181818182,105.3,0.022727273,0,32.34594595,23.77837838,28.06216216,8.567567568,17121.50713,0.081081081,95.2,0.108108108,0,F733,5262
RC23_2011_27,31.11248262,24.04210513,27.57729387,7.070377488,16336.29753,0.065217391,313.9,0.195652174,0,32.8497701,23.99778264,28.42377637,8.85198746,20475.05396,0.159090909,121.8,0.045454545,0,31.92432432,23.82162162,27.87297297,8.102702703,16725.96735,0.054054054,96.1,0.108108108,0,F733,5100
RC23_2011_9,31.29096728,24.07276371,27.6818655,7.218203575,16723.11938,0.086956522,310.3,0.195652174,0,32.74499067,24.02027594,28.38263331,8.724714733,20199.6542,0.136363636,121.8,0.045454545,0,31.98918919,23.82702703,27.90810811,8.162162162,16674.64613,0.054054054,96.1,0.108108108,0,F733,5000
RC23_2011_78,31.29096728,24.07276371,27.6818655,7.218203575,16723.11938,0.086956522,310.3,0.195652174,0,32.74499067,24.02027594,28.38263331,8.724714733,20199.6542,0.136363636,121.8,0.045454545,0,31.98918919,23.82702703,27.90810811,8.162162162,16674.64613,0.054054054,96.1,0.108108108,0,F733,5808
RC23_2011_79,31.34908204,24.14826977,27.74867591,7.200812271,16794.63525,0.086956522,310.3,0.195652174,0,32.67514342,23.99588324,28.33551333,8.679260187,20318.52212,0.136363636,121.8,0.045454545,0,32.04324324,23.86486486,27.95405405,8.178378378,16222.94481,0.054054054,97.2,0.108108108,0,F733,5692
RC23_2011_110,31.314566,24.16375373,27.73915987,7.150812271,16817.62405,0.086956522,310.3,0.195652174,0,32.67941019,23.97060455,28.32500737,8.708805642,20396.32311,0.136363636,121.8,0.045454545,0,32.07027027,23.8972973,27.98378378,8.172972973,16110.40037,0.054054054,97.2,0.108108108,0,F733,4800
RC23_2011_80,31.314566,24.16375373,27.73915987,7.150812271,16817.62405,0.086956522,310.3,0.195652174,0,32.67941019,23.97060455,28.32500737,8.708805642,20396.32311,0.136363636,121.8,0.045454545,0,32.07027027,23.8972973,27.98378378,8.172972973,16110.40037,0.054054054,97.2,0.108108108,0,F733,6762
RC23_2011_98,31.49079644,24.21824504,27.85452074,7.272551402,17324.66509,0.086956522,279.1,0.173913043,0,32.78153291,23.82727273,28.30440282,8.954260187,20577.98522,0.159090909,147.2,0.068181818,0,32.01621622,24.20540541,28.11081081,7.810810811,15977.22613,0.081081081,76.1,0.081081081,0,F733,5000
RC23_2011_21,31.49079644,24.21824504,27.85452074,7.272551402,17324.66509,0.086956522,279.1,0.173913043,0,32.78153291,23.82727273,28.30440282,8.954260187,20577.98522,0.159090909,147.2,0.068181818,0,32.01621622,24.20540541,28.11081081,7.810810811,15977.22613,0.081081081,76.1,0.081081081,0,F733,5500
RC23_2011_111,31.62123122,24.23563635,27.92843378,7.38559488,17899.12517,0.086956522,246.6,0.152173913,0,32.69062382,23.77727273,28.23394828,8.913351096,20107.01945,0.159090909,174.2,0.090909091,0,32.07567568,24.28648649,28.18108108,7.789189189,15967.81437,0.081081081,54.8,0.054054054,0,F733,5200
RC23_2011_26,32.01661053,24.20954939,28.11307996,7.807061146,19130.48751,0.086956522,268.3,0.108695652,0,32.56363636,23.77272727,28.16818182,8.790909091,20297.23311,0.159090909,95.2,0.090909091,0,32.11351351,24.50810811,28.31081081,7.605405405,15179.08538,0.081081081,99.6,0.054054054,0,F733,4500
RC23_2011_85,32.46878445,24.17041895,28.3196017,8.298365494,20134.71503,0.130434783,117.5,0.043478261,0,32.34545455,23.71818182,28.03181818,8.627272727,20750.61167,0.113636364,95.2,0.090909091,0,32,24.55675676,28.27837838,7.443243243,14585.36788,0.081081081,100,0.054054054,0,F733,6405
RC23_2011_30,31.18624655,24.06804297,27.62714476,7.118203575,16644.19423,0.065217391,313,0.195652174,0,32.82719871,23.99339307,28.41029589,8.833805642,20367.64325,0.159090909,121.8,0.045454545,0,31.94594595,23.82162162,27.88378378,8.124324324,16736.24416,0.054054054,96.1,0.108108108,0,MOCARI,5800
RC27_2013_3100,30.9560984,23.75175057,27.35392448,7.204347826,15715.69586,0,526.8,0.260869565,0,31.82349922,23.98259013,27.90304468,7.840909091,16894.25394,0.022727273,231.7,0.113636364,0,33.15151659,23.43259767,28.29205713,9.718918919,16750.10667,0.27027027,15.8,0.027027027,0,F2000,4300
RC27_2013_3109,31.5079707,23.8731881,27.6905794,7.634782609,17138.76517,0.02173913,403.2,0.195652174,0,32.89161833,23.59161833,28.24161833,9.3,19412.62274,0.204545455,22.6,0.022727273,0,32.51891892,24.14054054,28.32972973,8.378378378,15288.66502,0.108108108,3.9,0,0,F2000,6600
RC27_2013_3106,32.10165039,23.94947647,28.02556343,8.152173913,18195.39899,0.086956522,212.1,0.086956522,0,32.84545455,23.43636364,28.14090909,9.409090909,19774.25922,0.159090909,0,0,0,33.03243243,24.85405405,28.94324324,8.178378378,14715.45107,0.189189189,8.8,0,0,F2000,5500
RC27_2013_3094,31.60524982,23.70524982,27.65524982,7.9,17507.00621,0.02173913,252.8,0.217391304,0,31.07683687,23.84501868,27.46092777,7.231818182,15467.69135,0,536.3,0.25,0,32.19454844,23.96752141,28.08103492,8.227027027,14797.2812,0.108108108,123.8,0.081081081,0,F473,4500
RC27_2013_3099,30.95702362,23.69615405,27.32658884,7.260869565,15748.43,0,562.6,0.282608696,0,31.84200959,23.96019141,27.9011005,7.881818182,16918.57208,0.022727273,225.5,0.113636364,0,32.98781344,23.48511073,28.23646209,9.502702703,16653.72376,0.243243243,22.6,0.027027027,0,F473,4000
RC27_2013_3110,30.9560984,23.75175057,27.35392448,7.204347826,15715.69586,0,526.8,0.260869565,0,31.82349922,23.98259013,27.90304468,7.840909091,16894.25394,0.022727273,231.7,0.113636364,0,33.15151659,23.43259767,28.29205713,9.718918919,16750.10667,0.27027027,15.8,0.027027027,0,F473,5000
RC27_2013_3098,30.9560984,23.75175057,27.35392448,7.204347826,15715.69586,0,526.8,0.260869565,0,31.82349922,23.98259013,27.90304468,7.840909091,16894.25394,0.022727273,231.7,0.113636364,0,33.15151659,23.43259767,28.29205713,9.718918919,16750.10667,0.27027027,15.8,0.027027027,0,F473,6000
RC27_2013_3097,30.89291251,23.69291251,27.29291251,7.2,15798.50072,0,522.5,0.282608696,0,32.15130358,23.98312177,28.06721267,8.168181818,17474.37487,0.090909091,212.1,0.090909091,0,32.91891892,23.52432432,28.22162162,9.394594595,16373.93242,0.189189189,0,0,0,F473,3600
RC27_2013_3101,30.89291251,23.69291251,27.29291251,7.2,15798.50072,0,522.5,0.282608696,0,32.15130358,23.98312177,28.06721267,8.168181818,17474.37487,0.090909091,212.1,0.090909091,0,32.91891892,23.52432432,28.22162162,9.394594595,16373.93242,0.189189189,0,0,0,F473,4700
RC27_2013_3096,30.87337833,23.69076963,27.28207398,7.182608696,15787.00031,0,512.3,0.260869565,0,32.22103096,23.97557641,28.09830369,8.245454545,17589.22099,0.113636364,212.1,0.090909091,0,32.87567568,23.4972973,28.18648649,9.378378378,16380.06795,0.162162162,0,0,0,F473,4500
RC27_2013_3107,31.31936064,23.87153455,27.5954476,7.447826087,16672.30917,0.02173913,449.6,0.217391304,0,32.73354779,23.60172961,28.1676387,9.131818182,18981.04856,0.181818182,38.6,0.045454545,0,32.62162162,23.82162162,28.22162162,8.8,16224.38219,0.135135135,3.9,0,0,F473,5000
RC27_2013_3104,30.95283052,23.79630878,27.37456965,7.156521739,15886.55137,0,519.7,0.260869565,0,31.7165459,24.00290953,27.85972772,7.713636364,16726.18368,0.022727273,218.2,0.090909091,0,33.25033466,23.41790223,28.33411844,9.832432432,16709.57807,0.27027027,12.4,0.027027027,0,MOCARI,4300
RC27_2013_3091,30.94464936,23.79682327,27.37073631,7.147826087,15826.91585,0,531.7,0.282608696,0,31.79118122,23.98209031,27.88663577,7.809090909,16878.07108,0.022727273,206.2,0.068181818,0,33.21565337,23.48051823,28.3480858,9.735135135,16712.91571,0.27027027,12.4,0.027027027,0,MOCARI,6800
RC27_2013_3102,31.0373789,23.72868325,27.38303107,7.308695652,16126.02285,0,590.1,0.282608696,0,32.44338044,23.84338044,28.14338044,8.6,18062.16661,0.159090909,128.1,0.068181818,0,32.72432432,23.5027027,28.11351351,9.221621622,16430.84057,0.108108108,0,0,0,MOCARI,3700
RC27_2013_3103,31.12040911,23.88127867,27.50084389,7.239130435,16225.11095,0,531.7,0.239130435,0,32.67855932,23.6103775,28.14446841,9.068181818,18809.74578,0.181818182,45.4,0.045454545,0,32.63783784,23.7027027,28.17027027,8.935135135,16089.46619,0.162162162,3.9,0,0,MOCARI,4000
RC27_2013_3105,31.14908554,23.88821598,27.51865076,7.260869565,16326.93166,0,446.5,0.217391304,0,32.76416817,23.5914409,28.17780454,9.172727273,18994.5212,0.204545455,45.4,0.045454545,0,32.62702703,23.77297297,28.2,8.854054054,16135.50518,0.135135135,3.9,0,0,MOCARI,3700
RC27_2013_3108,31.42584129,23.88671085,27.65627607,7.539130435,16828.05587,0.02173913,420.1,0.217391304,0,32.79908525,23.57181252,28.18544888,9.227272727,19182.88336,0.204545455,22.6,0.022727273,0,32.56216216,23.99459459,28.27837838,8.567567568,15696.68006,0.108108108,3.9,0,0,MOCARI,3500
RC61_2009_19309,31.30252785,24.46521739,27.88387262,6.837310455,17012.88747,0,421.5,0.239130435,0,32.08760104,23.83625863,27.96192984,8.251342415,18840.14618,0,7.6,0,0,32.31891892,24.18378378,28.25135135,8.135135135,17226.88066,0.054054054,78.2,0.054054054,0,COLOMBIA XXI,4500
RC61_2009_19308,31.30252785,24.46521739,27.88387262,6.837310455,17012.88747,0,421.5,0.239130435,0,32.08760104,23.83625863,27.96192984,8.251342415,18840.14618,0,7.6,0,0,32.31891892,24.18378378,28.25135135,8.135135135,17226.88066,0.054054054,78.2,0.054054054,0,COLOMBIA XXI,6500
RC61_2009_19331,31.26339741,24.35652174,27.80995958,6.906875672,17314.63509,0,357.5,0.195652174,0,32.27851013,23.77262226,28.0255662,8.50588787,19423.55529,0,6.4,0,0,31.81081081,24.27258922,28.04170002,7.538221587,16778.96281,0.054054054,81,0.054054054,0,COLOMBIA XXI,6500
RC61_2009_19372,31.95427138,23.90395111,27.92911124,8.050320269,18801.38476,0,105.5,0.043478261,0,32.23047905,24.03212792,28.13130349,8.198351126,20155.48612,0.045454545,16.2,0.022727273,0,31.66188448,24.47846197,28.07017323,7.18342251,16498.39148,0.027027027,64.8,0.027027027,0,COLOMBIA XXI,5100
RC61_2009_19370,31.95427138,23.90395111,27.92911124,8.050320269,18801.38476,0,105.5,0.043478261,0,32.23047905,24.03212792,28.13130349,8.198351126,20155.48612,0.045454545,16.2,0.022727273,0,31.66188448,24.47846197,28.07017323,7.18342251,16498.39148,0.027027027,64.8,0.027027027,0,COLOMBIA XXI,6000
RC61_2009_19413,32.08507321,23.90395111,27.99451216,8.181122103,18931.57705,0,19.4,0,0,32.20775178,24.14576429,28.17675803,8.061987489,20382.4287,0.045454545,16.2,0.022727273,0,31.63378919,24.33792143,27.98585531,7.295867764,16657.99797,0.027027027,64.8,0.027027027,0,COLOMBIA XXI,4800
RC61_2009_19431,32.13596622,23.85207347,27.99401984,8.283892745,19498.33545,0,16.5,0,0,31.99090909,24.19740457,28.09415683,7.793504516,20129.41959,0.045454545,81,0.045454545,0,32.07162703,24.52479167,28.29820935,7.546835366,17454.79671,0.081081081,0,0,0,COLOMBIA XXI,5100
RC61_2009_19447,32.11857491,23.84772564,27.98315028,8.270849267,19688.1025,0,7.6,0,0,32.00454545,24.13831367,28.07142956,7.866231789,20481.37808,0.045454545,81,0.045454545,0,32.07703244,24.64911599,28.36307421,7.427916447,17329.60122,0.081081081,0,0,0,COLOMBIA XXI,5000
RC61_2009_19461,32.23596622,23.85207347,28.04401984,8.383892745,19986.44001,0,8.6,0,0,31.95454545,24.11558639,28.03506592,7.838959062,20580.51322,0.068181818,78.8,0.045454545,0,32.11529536,25.07054005,28.59291771,7.044755309,17200.35831,0.081081081,25.8,0.027027027,0,COLOMBIA XXI,4700
RC61_2009_19481,32.18558698,23.92478072,28.05518385,8.260806263,20372.97397,0,2.2,0,0,31.8747665,24.32507029,28.0999184,7.549696201,20064.43965,0.068181818,78.8,0.045454545,0,32.34352164,25.07369698,28.70860931,7.269824657,17030.18756,0.135135135,61.3,0.054054054,0,COLOMBIA XXI,4700
RC61_2009_19480,32.18558698,23.92478072,28.05518385,8.260806263,20372.97397,0,2.2,0,0,31.8747665,24.32507029,28.0999184,7.549696201,20064.43965,0.068181818,78.8,0.045454545,0,32.34352164,25.07369698,28.70860931,7.269824657,17030.18756,0.135135135,61.3,0.054054054,0,COLOMBIA XXI,4800
RC61_2009_19479,32.18558698,23.92478072,28.05518385,8.260806263,20372.97397,0,2.2,0,0,31.8747665,24.32507029,28.0999184,7.549696201,20064.43965,0.068181818,78.8,0.045454545,0,32.34352164,25.07369698,28.70860931,7.269824657,17030.18756,0.135135135,61.3,0.054054054,0,COLOMBIA XXI,5000
RC61_2009_19600,31.79760274,24.35441506,28.0760089,7.443187671,20940.01794,0.043478261,78.8,0.043478261,0,32.36159774,25.11197246,28.7367851,7.24962528,20097.7364,0.113636364,149.6,0.090909091,0,31.56557813,24.86426639,28.21492226,6.701311738,13541.63928,0.027027027,165,0.135135135,0,COLOMBIA XXI,2200
RC61_2009_19373,31.95427138,23.90395111,27.92911124,8.050320269,18801.38476,0,105.5,0.043478261,0,32.23047905,24.03212792,28.13130349,8.198351126,20155.48612,0.045454545,16.2,0.022727273,0,31.66188448,24.47846197,28.07017323,7.18342251,16498.39148,0.027027027,64.8,0.027027027,0,F2000,5000
RC61_2009_19371,31.95427138,23.90395111,27.92911124,8.050320269,18801.38476,0,105.5,0.043478261,0,32.23047905,24.03212792,28.13130349,8.198351126,20155.48612,0.045454545,16.2,0.022727273,0,31.66188448,24.47846197,28.07017323,7.18342251,16498.39148,0.027027027,64.8,0.027027027,0,F2000,5000
RC61_2009_19424,32.19683578,23.82134241,28.0090891,8.375493368,19444.31895,0,16.5,0,0,31.96363636,24.27498704,28.1193117,7.68864932,19592.9648,0.045454545,81,0.045454545,0,31.91487028,24.35181869,28.13334448,7.563051582,17672.46332,0.054054054,0,0,0,F2000,5000
RC61_2009_19427,32.19683578,23.82134241,28.0090891,8.375493368,19444.31895,0,16.5,0,0,31.96363636,24.27498704,28.1193117,7.68864932,19592.9648,0.045454545,81,0.045454545,0,31.91487028,24.35181869,28.13334448,7.563051582,17672.46332,0.054054054,0,0,0,F2000,5500
RC61_2009_19440,32.10553143,23.86946477,27.9874981,8.236066658,19544.50152,0,7.6,0,0,32.00454545,24.14285912,28.07370229,7.861686335,20368.33221,0.045454545,81,0.045454545,0,32.09324865,24.59506194,28.3441553,7.498186717,17351.75482,0.081081081,0,0,0,F2000,5000
RC61_2009_19456,32.17509665,23.79989956,27.9874981,8.375197093,19965.96414,0,6.4,0,0,31.97727273,24.08831367,28.0327932,7.888959062,20365.82026,0.045454545,81,0.045454545,0,32.01259266,24.84911599,28.43085432,7.163476668,17535.39833,0.081081081,0,0,0,F2000,5000
RC61_2009_19474,32.17944448,23.88146362,28.03045405,8.297980852,20585.31277,0,2.2,0,0,31.86567559,24.24779757,28.05673658,7.61787802,20022.16856,0.068181818,78.8,0.045454545,0,32.40838651,25.11153482,28.75996066,7.296851684,17190.93846,0.135135135,35.8,0.027027027,0,F2000,6700
RC61_2009_19478,32.18558698,23.92478072,28.05518385,8.260806263,20372.97397,0,2.2,0,0,31.8747665,24.32507029,28.0999184,7.549696201,20064.43965,0.068181818,78.8,0.045454545,0,32.34352164,25.07369698,28.70860931,7.269824657,17030.18756,0.135135135,61.3,0.054054054,0,F2000,4200
RC61_2009_19482,32.18558698,23.92478072,28.05518385,8.260806263,20372.97397,0,2.2,0,0,31.8747665,24.32507029,28.0999184,7.549696201,20064.43965,0.068181818,78.8,0.045454545,0,32.34352164,25.07369698,28.70860931,7.269824657,17030.18756,0.135135135,61.3,0.054054054,0,F2000,5000
RC61_2009_19564,31.97391304,24.18477361,28.07934333,7.789139435,21099.95403,0.043478261,81,0.043478261,0,32.14240746,24.7865905,28.46449898,7.355816965,20715.96912,0.090909091,1.3,0,0,32.10093967,25.01924202,28.56009084,7.081697651,14501.15608,0.054054054,189,0.162162162,0,F2000,2000
RC61_2009_19569,31.97826087,24.05403916,28.01615001,7.924221711,21278.1377,0.043478261,81,0.043478261,0,32.2787711,25.00022686,28.63949898,7.278544237,20510.95534,0.136363636,25.8,0.022727273,0,32.09528115,25.03545823,28.56536969,7.05982292,14748.15327,0.027027027,169,0.135135135,0,F2000,2000
RC61_2012_13721,31.45217391,24.04347826,27.74782609,7.408695652,17736.99753,0,88.9,0.108695652,0,32.40227273,23.50909091,27.95568182,8.893181818,18387.64701,0.022727273,29.4,0.022727273,0,32.68108108,24.24864865,28.46486486,8.432432432,15468.59006,0.054054054,3,0,0,F2000,6600
RC61_2009_19311,31.23296263,24.47826087,27.85561175,6.754701759,16873.49532,0,420.5,0.239130435,0,32.14669195,23.8089859,27.97783893,8.337706052,18980.2974,0,6.4,0,0,32.13513514,24.13513514,28.13513514,8,17015.40021,0.054054054,81,0.054054054,0,F473,5500
RC61_2009_19310,31.23296263,24.47826087,27.85561175,6.754701759,16873.49532,0,420.5,0.239130435,0,32.14669195,23.8089859,27.97783893,8.337706052,18980.2974,0,6.4,0,0,32.13513514,24.13513514,28.13513514,8,17015.40021,0.054054054,81,0.054054054,0,F473,5760
RC61_2009_19332,31.29383219,24.33043478,27.81213349,6.963397411,17503.37949,0,336.7,0.173913043,0,32.24669195,23.79989499,28.02329347,8.446796961,19266.67582,0,6.4,0,0,31.84864865,24.24015679,28.04440272,7.608491857,17084.59667,0.054054054,81,0.054054054,0,F473,5760
RC61_2009_19359,31.84557573,23.93873372,27.89215472,7.906842008,18457.2635,0,251.8,0.108695652,0,32.16684269,24.14576429,28.15630349,8.021078398,19592.99289,0.022727273,2.2,0,0,31.7808034,24.30008359,28.0404435,7.480719807,16853.74933,0.054054054,78.8,0.054054054,0,F473,6000
RC61_2012_12996,31.23043478,24,27.61521739,7.230434783,16549.91982,0,319.4,0.152173913,0,31.31818182,23.97727273,27.64772727,7.340909091,16930.46519,0,93.5,0.113636364,0,32.59189189,23.55675676,28.07432432,9.035135135,15951.5816,0.027027027,3.4,0,0,F473,5430
RC61_2012_13045,31.22173913,23.87826087,27.55,7.343478261,16878.1782,0,314.9,0.152173913,0,31.39545455,24.04545455,27.72045455,7.35,16979.87973,0,88.9,0.113636364,0,32.60810811,23.57297297,28.09054054,9.035135135,15896.17715,0.027027027,29.4,0.027027027,0,F473,5491
RC61_2012_13331,30.98695652,24,27.49347826,6.986956522,16580.79032,0,201,0.173913043,0,32.15454545,23.81818182,27.98636364,8.336363636,18422.06776,0,29.5,0.022727273,0,32.33783784,23.54054054,27.93918919,8.797297297,15226.02918,0.027027027,26,0.027027027,0,F473,4300
RC61_2012_13404,31,24.02173913,27.51086957,6.97826087,16461.34044,0,187,0.173913043,0,32.23409091,23.73181818,27.98295455,8.502272727,18889.63008,0,10.1,0,0,32.50810811,23.63243243,28.07027027,8.875675676,15087.90175,0.054054054,26,0.027027027,0,F473,5100
RC61_2012_13460,31.12173913,23.9826087,27.55217391,7.139130435,16946.12082,0,170.1,0.152173913,0,32.40681818,23.71363636,28.06022727,8.693181818,19102.75468,0,3.4,0,0,32.55135135,23.77297297,28.16216216,8.778378378,15068.59787,0.054054054,26,0.027027027,0,F473,5800
RC61_2012_13536,31.06521739,23.94347826,27.50434783,7.12173913,17009.96603,0,170.1,0.152173913,0,32.59772727,23.69545455,28.14659091,8.902272727,18982.8783,0.022727273,3.4,0,0,32.52432432,23.77297297,28.14864865,8.751351351,15370.69202,0.027027027,26,0.027027027,0,F473,5700
RC61_2012_13581,31.12608696,23.88695652,27.50652174,7.239130435,17265.74807,0,161.1,0.152173913,0,32.56136364,23.68181818,28.12159091,8.879545455,18872.63921,0.022727273,3.4,0,0,32.61621622,23.82702703,28.22162162,8.789189189,15362.82021,0.027027027,26,0.027027027,0,F473,5800
